week,player_id,player_name,player_SlotId,actual_points,player_position,player_team,projected_points,team_id,manager,team_name,Fantasy_Position,actual_position
10.0,4241478.0,DeVonta Smith,20.0,10.9,3.0,21.0,9.8,7.0,THIC,Kittle's Coming Home!,BN,WR
8.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
8.0,3116165.0,Chris Godwin,20.0,10.5,3.0,27.0,11.4,7.0,THIC,Kittle's Coming Home!,BN,WR
8.0,3120348.0,JuJu Smith-Schuster,20.0,0.0,3.0,12.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
8.0,3128390.0,Allen Lazard,20.0,0.0,3.0,9.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
9.0,15818.0,Keenan Allen,20.0,0.0,3.0,24.0,0.0,7.0,THIC,Kittle's Coming Home!,BN,WR
9.0,3120348.0,JuJu Smith-Schuster,20.0,13.8,3.0,12.0,10.6,7.0,THIC,Kittle's Coming Home!,BN,WR
9.0,3128390.0,Allen Lazard,20.0,16.7,3.0,9.0,11.2,7.0,THIC,Kittle's Coming Home!,BN,WR
4.0,4243537.0,Gabe Davis,20.0,1.8,3.0,2.0,10.9,8.0,GREG,Greg's Gang,BN,WR
4.0,16460.0,Adam Thielen,20.0,11.2,3.0,16.0,8.3,8.0,GREG,Greg's Gang,BN,WR
4.0,4046692.0,Chase Claypool,20.0,0.0,3.0,3.0,9.7,8.0,GREG,Greg's Gang,BN,WR
4.0,4361409.0,Jahan Dotson,20.0,11.8,3.0,28.0,7.7,8.0,GREG,Greg's Gang,BN,WR
4.0,3059722.0,Zay Jones,20.0,0.0,3.0,30.0,0.0,8.0,GREG,Greg's Gang,BN,WR
5.0,4243537.0,Gabe Davis,20.0,30.6,3.0,2.0,10.6,8.0,GREG,Greg's Gang,BN,WR
5.0,16460.0,Adam Thielen,20.0,4.7,3.0,16.0,9.6,8.0,GREG,Greg's Gang,BN,WR
5.0,4046692.0,Chase Claypool,20.0,7.5,3.0,3.0,6.9,8.0,GREG,Greg's Gang,BN,WR
5.0,4361409.0,Jahan Dotson,20.0,0.0,3.0,28.0,0.0,8.0,GREG,Greg's Gang,BN,WR
5.0,3059722.0,Zay Jones,20.0,2.7,3.0,30.0,9.0,8.0,GREG,Greg's Gang,BN,WR
7.0,4243537.0,Gabe Davis,20.0,0.0,3.0,2.0,0.0,8.0,GREG,Greg's Gang,BN,WR
7.0,16460.0,Adam Thielen,20.0,0.0,3.0,16.0,0.0,8.0,GREG,Greg's Gang,BN,WR
7.0,4046692.0,Chase Claypool,20.0,6.6,3.0,3.0,9.3,8.0,GREG,Greg's Gang,BN,WR
7.0,4361409.0,Jahan Dotson,20.0,0.0,3.0,28.0,0.0,8.0,GREG,Greg's Gang,BN,WR
6.0,16460.0,Adam Thielen,20.0,13.6,3.0,16.0,9.4,8.0,GREG,Greg's Gang,BN,WR
6.0,4046692.0,Chase Claypool,20.0,19.9,3.0,3.0,8.0,8.0,GREG,Greg's Gang,BN,WR
6.0,4361409.0,Jahan Dotson,20.0,0.0,3.0,28.0,0.0,8.0,GREG,Greg's Gang,BN,WR
2.0,4243537.0,Gabe Davis,20.0,0.0,3.0,2.0,0.0,8.0,GREG,Greg's Gang,BN,WR
2.0,16460.0,Adam Thielen,20.0,7.2,3.0,16.0,9.8,8.0,GREG,Greg's Gang,BN,WR
2.0,4046692.0,Chase Claypool,20.0,4.6,3.0,3.0,10.1,8.0,GREG,Greg's Gang,BN,WR
2.0,3051738.0,Marquez Valdes-Scantling,20.0,2.3,3.0,12.0,9.7,8.0,GREG,Greg's Gang,BN,WR
2.0,4361409.0,Jahan Dotson,20.0,15.9,3.0,28.0,7.3,8.0,GREG,Greg's Gang,BN,WR
3.0,4047650.0,DK Metcalf,20.0,14.9,3.0,26.0,10.6,8.0,GREG,Greg's Gang,BN,WR
3.0,16460.0,Adam Thielen,20.0,15.1,3.0,16.0,9.1,8.0,GREG,Greg's Gang,BN,WR
3.0,4046692.0,Chase Claypool,20.0,6.1,3.0,3.0,9.6,8.0,GREG,Greg's Gang,BN,WR
3.0,4361409.0,Jahan Dotson,20.0,2.0,3.0,28.0,8.0,8.0,GREG,Greg's Gang,BN,WR
3.0,2976592.0,Sterling Shepard,20.0,7.4,3.0,19.0,8.8,8.0,GREG,Greg's Gang,BN,WR
1.0,16460.0,Adam Thielen,20.0,5.1,3.0,16.0,10.3,8.0,GREG,Greg's Gang,BN,WR
1.0,4046692.0,Chase Claypool,20.0,7.4,3.0,3.0,9.7,8.0,GREG,Greg's Gang,BN,WR
1.0,3051738.0,Marquez Valdes-Scantling,20.0,6.1,3.0,12.0,8.9,8.0,GREG,Greg's Gang,BN,WR
1.0,4361409.0,Jahan Dotson,20.0,16.5,3.0,28.0,7.8,8.0,GREG,Greg's Gang,BN,WR
10.0,4243537.0,Gabe Davis,20.0,18.3,3.0,2.0,10.4,8.0,GREG,Greg's Gang,BN,WR
10.0,16460.0,Adam Thielen,20.0,7.4,3.0,16.0,9.4,8.0,GREG,Greg's Gang,BN,WR
10.0,4046692.0,Chase Claypool,20.0,1.3,3.0,3.0,8.5,8.0,GREG,Greg's Gang,BN,WR
10.0,3045144.0,Tyler Boyd,20.0,0.0,3.0,4.0,0.0,8.0,GREG,Greg's Gang,BN,WR
8.0,4047650.0,DK Metcalf,20.0,14.5,3.0,26.0,10.5,8.0,GREG,Greg's Gang,BN,WR
8.0,16460.0,Adam Thielen,20.0,9.7,3.0,16.0,9.4,8.0,GREG,Greg's Gang,BN,WR
8.0,4046692.0,Chase Claypool,20.0,10.54,3.0,3.0,7.8,8.0,GREG,Greg's Gang,BN,WR
8.0,3045144.0,Tyler Boyd,20.0,11.3,3.0,4.0,9.6,8.0,GREG,Greg's Gang,BN,WR
9.0,4243537.0,Gabe Davis,20.0,4.3,3.0,2.0,11.0,8.0,GREG,Greg's Gang,BN,WR
9.0,16460.0,Adam Thielen,20.0,8.2,3.0,16.0,9.7,8.0,GREG,Greg's Gang,BN,WR
9.0,4046692.0,Chase Claypool,20.0,2.7,3.0,3.0,6.8,8.0,GREG,Greg's Gang,BN,WR
9.0,3045144.0,Tyler Boyd,20.0,6.9,3.0,4.0,9.5,8.0,GREG,Greg's Gang,BN,WR
4.0,4360939.0,Rashod Bateman,20.0,3.2,3.0,33.0,10.1,9.0,Reid,I Hate Joe Burrow,BN,WR
4.0,4361370.0,Chris Olave,20.0,14.7,3.0,18.0,10.0,9.0,Reid,I Hate Joe Burrow,BN,WR
4.0,2991662.0,Mack Hollins,20.0,4.8,3.0,13.0,8.9,9.0,Reid,I Hate Joe Burrow,BN,WR
5.0,4360939.0,Rashod Bateman,20.0,0.0,3.0,33.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
5.0,4036348.0,Michael Gallup,20.0,6.4,3.0,6.0,7.9,9.0,Reid,I Hate Joe Burrow,BN,WR
7.0,4360939.0,Rashod Bateman,20.0,6.2,3.0,33.0,9.9,9.0,Reid,I Hate Joe Burrow,BN,WR
7.0,4036348.0,Michael Gallup,20.0,0.0,3.0,6.0,9.5,9.0,Reid,I Hate Joe Burrow,BN,WR
6.0,4360939.0,Rashod Bateman,20.0,0.0,3.0,33.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
6.0,4361370.0,Chris Olave,20.0,0.0,3.0,18.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
6.0,4036348.0,Michael Gallup,20.0,2.8,3.0,6.0,7.8,9.0,Reid,I Hate Joe Burrow,BN,WR
2.0,4360939.0,Rashod Bateman,20.0,18.8,3.0,33.0,9.2,9.0,Reid,I Hate Joe Burrow,BN,WR
2.0,4361370.0,Chris Olave,20.0,8.5,3.0,18.0,7.0,9.0,Reid,I Hate Joe Burrow,BN,WR
2.0,4430191.0,Skyy Moore,20.0,0.0,3.0,12.0,2.3,9.0,Reid,I Hate Joe Burrow,BN,WR
3.0,4360939.0,Rashod Bateman,20.0,4.9,3.0,33.0,10.3,9.0,Reid,I Hate Joe Burrow,BN,WR
3.0,4361370.0,Chris Olave,20.0,19.2,3.0,18.0,7.8,9.0,Reid,I Hate Joe Burrow,BN,WR
3.0,4430191.0,Skyy Moore,20.0,-2.0,3.0,12.0,1.2,9.0,Reid,I Hate Joe Burrow,BN,WR
3.0,3916433.0,Jakobi Meyers,20.0,0.0,3.0,17.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
1.0,4360939.0,Rashod Bateman,20.0,12.9,3.0,33.0,9.9,9.0,Reid,I Hate Joe Burrow,BN,WR
1.0,4361370.0,Chris Olave,20.0,7.6,3.0,18.0,8.0,9.0,Reid,I Hate Joe Burrow,BN,WR
1.0,4430191.0,Skyy Moore,20.0,4.5,3.0,12.0,4.5,9.0,Reid,I Hate Joe Burrow,BN,WR
1.0,4569587.0,Wan'Dale Robinson,20.0,1.0,3.0,19.0,7.1,9.0,Reid,I Hate Joe Burrow,BN,WR
10.0,4036348.0,Michael Gallup,20.0,5.5,3.0,6.0,7.8,9.0,Reid,I Hate Joe Burrow,BN,WR
10.0,4039050.0,Devin Duvernay,20.0,0.0,3.0,33.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
8.0,3121422.0,Terry McLaurin,20.0,13.6,3.0,28.0,10.0,9.0,Reid,I Hate Joe Burrow,BN,WR
8.0,4360939.0,Rashod Bateman,20.0,0.0,3.0,33.0,9.0,9.0,Reid,I Hate Joe Burrow,BN,WR
8.0,4036348.0,Michael Gallup,20.0,6.9,3.0,6.0,7.9,9.0,Reid,I Hate Joe Burrow,BN,WR
9.0,4241389.0,CeeDee Lamb,20.0,0.0,3.0,6.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
9.0,4036348.0,Michael Gallup,20.0,0.0,3.0,6.0,0.0,9.0,Reid,I Hate Joe Burrow,BN,WR
4.0,4374302.0,Amon-Ra St. Brown,20.0,0.0,3.0,8.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
4.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
4.0,4426354.0,George Pickens,20.0,13.2,3.0,23.0,7.4,10.0,DAD,A Cursed Entity,BN,WR
5.0,4372414.0,Elijah Moore,20.0,1.6,3.0,20.0,9.4,10.0,DAD,A Cursed Entity,BN,WR
5.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
5.0,4426354.0,George Pickens,20.0,11.3,3.0,23.0,7.9,10.0,DAD,A Cursed Entity,BN,WR
7.0,4372414.0,Elijah Moore,20.0,0.0,3.0,20.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
7.0,4569618.0,Garrett Wilson,20.0,4.4,3.0,20.0,8.6,10.0,DAD,A Cursed Entity,BN,WR
6.0,4374302.0,Amon-Ra St. Brown,20.0,0.0,3.0,8.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
6.0,4372414.0,Elijah Moore,20.0,0.0,3.0,20.0,8.7,10.0,DAD,A Cursed Entity,BN,WR
6.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
6.0,4426354.0,George Pickens,20.0,4.3,3.0,23.0,7.9,10.0,DAD,A Cursed Entity,BN,WR
2.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
2.0,4426354.0,George Pickens,20.0,2.8,3.0,23.0,7.0,10.0,DAD,A Cursed Entity,BN,WR
2.0,4569618.0,Garrett Wilson,20.0,26.0,3.0,20.0,6.6,10.0,DAD,A Cursed Entity,BN,WR
3.0,4372414.0,Elijah Moore,20.0,6.9,3.0,20.0,9.2,10.0,DAD,A Cursed Entity,BN,WR
3.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
3.0,4426354.0,George Pickens,20.0,5.4,3.0,23.0,5.6,10.0,DAD,A Cursed Entity,BN,WR
1.0,15795.0,DeAndre Hopkins,20.0,0.0,3.0,22.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
1.0,4426354.0,George Pickens,20.0,0.8,3.0,23.0,6.9,10.0,DAD,A Cursed Entity,BN,WR
1.0,4249417.0,Jalen Tolbert,20.0,0.0,3.0,6.0,3.8,10.0,DAD,A Cursed Entity,BN,WR
1.0,4569618.0,Garrett Wilson,20.0,7.2,3.0,20.0,6.9,10.0,DAD,A Cursed Entity,BN,WR
10.0,4569618.0,Garrett Wilson,20.0,0.0,3.0,20.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
10.0,3916433.0,Jakobi Meyers,20.0,0.0,3.0,17.0,0.0,10.0,DAD,A Cursed Entity,BN,WR
8.0,4372414.0,Elijah Moore,20.0,0.0,3.0,20.0,7.0,10.0,DAD,A Cursed Entity,BN,WR
8.0,4569618.0,Garrett Wilson,20.0,14.5,3.0,20.0,8.5,10.0,DAD,A Cursed Entity,BN,WR
8.0,3916433.0,Jakobi Meyers,20.0,16.5,3.0,17.0,8.3,10.0,DAD,A Cursed Entity,BN,WR
9.0,4569618.0,Garrett Wilson,20.0,13.9,3.0,20.0,8.4,10.0,DAD,A Cursed Entity,BN,WR
7.0,4241372.0,Marquise Brown,21.0,0.0,3.0,22.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
10.0,4241372.0,Marquise Brown,21.0,0.0,3.0,22.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
8.0,4241372.0,Marquise Brown,21.0,0.0,3.0,22.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
9.0,4241372.0,Marquise Brown,21.0,0.0,3.0,22.0,0.0,2.0,RIP,Matthew Berry Dead,BN,WR
8.0,3126486.0,Deebo Samuel,21.0,0.0,3.0,25.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
9.0,3126486.0,Deebo Samuel,21.0,0.0,3.0,25.0,0.0,3.0,TnM,Team Tenner n Mamby ,BN,WR
4.0,3135321.0,Hunter Renfrow,21.0,0.0,3.0,13.0,0.0,5.0,NIX,Defend the Crown,BN,WR
4.0,3929630.0,Saquon Barkley,2.0,17.2,2.0,19.0,17.8,1.0,QUON,Quon's  League ,RB,RB
4.0,4239934.0,AJ Dillon,2.0,8.9,2.0,9.0,11.5,1.0,QUON,Quon's  League ,RB,RB
5.0,3929630.0,Saquon Barkley,2.0,18.1,2.0,19.0,18.0,1.0,QUON,Quon's  League ,RB,RB
5.0,4569173.0,Rhamondre Stevenson,2.0,18.5,2.0,17.0,12.2,1.0,QUON,Quon's  League ,RB,RB
7.0,3929630.0,Saquon Barkley,2.0,15.5,2.0,19.0,18.8,1.0,QUON,Quon's  League ,RB,RB
7.0,4569173.0,Rhamondre Stevenson,2.0,19.8,2.0,17.0,11.9,1.0,QUON,Quon's  League ,RB,RB
6.0,3929630.0,Saquon Barkley,2.0,17.0,2.0,19.0,21.2,1.0,QUON,Quon's  League ,RB,RB
6.0,4569173.0,Rhamondre Stevenson,2.0,23.1,2.0,17.0,14.5,1.0,QUON,Quon's  League ,RB,RB
2.0,3929630.0,Saquon Barkley,2.0,10.3,2.0,19.0,15.6,1.0,QUON,Quon's  League ,RB,RB
2.0,4239934.0,AJ Dillon,2.0,7.2,2.0,9.0,11.3,1.0,QUON,Quon's  League ,RB,RB
3.0,3929630.0,Saquon Barkley,2.0,20.6,2.0,19.0,16.2,1.0,QUON,Quon's  League ,RB,RB
3.0,4239934.0,AJ Dillon,2.0,4.8,2.0,9.0,11.1,1.0,QUON,Quon's  League ,RB,RB
1.0,3929630.0,Saquon Barkley,2.0,30.4,2.0,19.0,14.0,1.0,QUON,Quon's  League ,RB,RB
1.0,4239934.0,AJ Dillon,2.0,17.6,2.0,9.0,9.5,1.0,QUON,Quon's  League ,RB,RB
10.0,3929630.0,Saquon Barkley,2.0,22.5,2.0,19.0,23.3,1.0,QUON,Quon's  League ,RB,RB
10.0,3125116.0,D'Onta Foreman,2.0,19.0,2.0,29.0,10.8,1.0,QUON,Quon's  League ,RB,RB
8.0,3929630.0,Saquon Barkley,2.0,13.7,2.0,19.0,21.2,1.0,QUON,Quon's  League ,RB,RB
8.0,4569173.0,Rhamondre Stevenson,2.0,17.8,2.0,17.0,13.0,1.0,QUON,Quon's  League ,RB,RB
9.0,4569173.0,Rhamondre Stevenson,2.0,14.5,2.0,17.0,16.4,1.0,QUON,Quon's  League ,RB,RB
9.0,3125116.0,D'Onta Foreman,2.0,3.1,2.0,29.0,12.0,1.0,QUON,Quon's  League ,RB,RB
4.0,3054850.0,Alvin Kamara,2.0,0.0,2.0,18.0,0.0,2.0,RIP,Matthew Berry Dead,RB,RB
4.0,4427366.0,Breece Hall,2.0,14.8,2.0,20.0,10.3,2.0,RIP,Matthew Berry Dead,RB,RB
5.0,3054850.0,Alvin Kamara,2.0,20.4,2.0,18.0,15.8,2.0,RIP,Matthew Berry Dead,RB,RB
5.0,4427366.0,Breece Hall,2.0,26.7,2.0,20.0,11.1,2.0,RIP,Matthew Berry Dead,RB,RB
7.0,3054850.0,Alvin Kamara,2.0,14.0,2.0,18.0,15.8,2.0,RIP,Matthew Berry Dead,RB,RB
7.0,4427366.0,Breece Hall,2.0,13.2,2.0,20.0,13.8,2.0,RIP,Matthew Berry Dead,RB,RB
6.0,3054850.0,Alvin Kamara,2.0,15.4,2.0,18.0,15.1,2.0,RIP,Matthew Berry Dead,RB,RB
6.0,4427366.0,Breece Hall,2.0,19.1,2.0,20.0,14.4,2.0,RIP,Matthew Berry Dead,RB,RB
2.0,3119195.0,Chase Edmonds,2.0,4.6,2.0,7.0,11.3,2.0,RIP,Matthew Berry Dead,RB,RB
2.0,3139925.0,Rashaad Penny,2.0,1.5,2.0,26.0,11.2,2.0,RIP,Matthew Berry Dead,RB,RB
3.0,3054850.0,Alvin Kamara,2.0,6.3,2.0,18.0,16.0,2.0,RIP,Matthew Berry Dead,RB,RB
3.0,3139925.0,Rashaad Penny,2.0,7.4,2.0,26.0,10.7,2.0,RIP,Matthew Berry Dead,RB,RB
1.0,3054850.0,Alvin Kamara,2.0,6.1,2.0,18.0,16.8,2.0,RIP,Matthew Berry Dead,RB,RB
1.0,3139925.0,Rashaad Penny,2.0,7.7,2.0,26.0,12.3,2.0,RIP,Matthew Berry Dead,RB,RB
10.0,3054850.0,Alvin Kamara,2.0,6.0,2.0,18.0,17.6,2.0,RIP,Matthew Berry Dead,RB,RB
10.0,4569987.0,Jaylen Warren,2.0,9.2,2.0,23.0,5.5,2.0,RIP,Matthew Berry Dead,RB,RB
8.0,3054850.0,Alvin Kamara,2.0,38.3,2.0,18.0,16.5,2.0,RIP,Matthew Berry Dead,RB,RB
8.0,15920.0,Latavius Murray,2.0,12.4,2.0,7.0,8.1,2.0,RIP,Matthew Berry Dead,RB,RB
9.0,3054850.0,Alvin Kamara,2.0,7.7,2.0,18.0,17.8,2.0,RIP,Matthew Berry Dead,RB,RB
9.0,4240455.0,Deon Jackson,2.0,4.6,2.0,11.0,12.7,2.0,RIP,Matthew Berry Dead,RB,RB
4.0,3068267.0,Austin Ekeler,2.0,31.9,2.0,24.0,15.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
4.0,3128720.0,Nick Chubb,2.0,19.7,2.0,5.0,15.5,3.0,TnM,Team Tenner n Mamby ,RB,RB
5.0,3068267.0,Austin Ekeler,2.0,33.9,2.0,24.0,15.8,3.0,TnM,Team Tenner n Mamby ,RB,RB
5.0,3128720.0,Nick Chubb,2.0,25.4,2.0,5.0,17.1,3.0,TnM,Team Tenner n Mamby ,RB,RB
7.0,3068267.0,Austin Ekeler,2.0,30.7,2.0,24.0,17.3,3.0,TnM,Team Tenner n Mamby ,RB,RB
7.0,3128720.0,Nick Chubb,2.0,17.7,2.0,5.0,15.5,3.0,TnM,Team Tenner n Mamby ,RB,RB
6.0,3068267.0,Austin Ekeler,2.0,19.3,2.0,24.0,15.1,3.0,TnM,Team Tenner n Mamby ,RB,RB
6.0,3128720.0,Nick Chubb,2.0,7.5,2.0,5.0,16.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
2.0,3068267.0,Austin Ekeler,2.0,13.9,2.0,24.0,16.3,3.0,TnM,Team Tenner n Mamby ,RB,RB
2.0,3128720.0,Nick Chubb,2.0,30.8,2.0,5.0,14.1,3.0,TnM,Team Tenner n Mamby ,RB,RB
3.0,3068267.0,Austin Ekeler,2.0,9.3,2.0,24.0,16.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
3.0,3128720.0,Nick Chubb,2.0,17.3,2.0,5.0,13.9,3.0,TnM,Team Tenner n Mamby ,RB,RB
1.0,3068267.0,Austin Ekeler,2.0,9.2,2.0,24.0,17.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
1.0,3128720.0,Nick Chubb,2.0,14.8,2.0,5.0,13.1,3.0,TnM,Team Tenner n Mamby ,RB,RB
10.0,3068267.0,Austin Ekeler,2.0,9.8,2.0,24.0,16.8,3.0,TnM,Team Tenner n Mamby ,RB,RB
10.0,3128720.0,Nick Chubb,2.0,13.6,2.0,5.0,17.3,3.0,TnM,Team Tenner n Mamby ,RB,RB
8.0,3128720.0,Nick Chubb,2.0,24.9,2.0,5.0,15.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
8.0,4040761.0,Devin Singletary,2.0,8.8,2.0,2.0,13.2,3.0,TnM,Team Tenner n Mamby ,RB,RB
9.0,3068267.0,Austin Ekeler,2.0,20.6,2.0,24.0,18.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
9.0,4040761.0,Devin Singletary,2.0,6.8,2.0,2.0,10.4,3.0,TnM,Team Tenner n Mamby ,RB,RB
4.0,3116385.0,Joe Mixon,2.0,15.4,2.0,4.0,15.5,4.0,Team,Mixon and Nixon ,RB,RB
4.0,3059915.0,Kareem Hunt,2.0,7.8,2.0,5.0,10.8,4.0,Team,Mixon and Nixon ,RB,RB
5.0,3116385.0,Joe Mixon,2.0,10.3,2.0,4.0,16.0,4.0,Team,Mixon and Nixon ,RB,RB
5.0,4035538.0,David Montgomery,2.0,16.2,2.0,3.0,13.2,4.0,Team,Mixon and Nixon ,RB,RB
7.0,3116385.0,Joe Mixon,2.0,16.6,2.0,4.0,15.4,4.0,Team,Mixon and Nixon ,RB,RB
7.0,4035538.0,David Montgomery,2.0,12.2,2.0,3.0,11.8,4.0,Team,Mixon and Nixon ,RB,RB
6.0,3116385.0,Joe Mixon,2.0,14.8,2.0,4.0,14.7,4.0,Team,Mixon and Nixon ,RB,RB
6.0,4035538.0,David Montgomery,2.0,8.5,2.0,3.0,14.8,4.0,Team,Mixon and Nixon ,RB,RB
2.0,3116385.0,Joe Mixon,2.0,9.8,2.0,4.0,15.3,4.0,Team,Mixon and Nixon ,RB,RB
2.0,4259545.0,D'Andre Swift,2.0,15.7,2.0,8.0,13.5,4.0,Team,Mixon and Nixon ,RB,RB
3.0,3116385.0,Joe Mixon,2.0,5.3,2.0,4.0,16.5,4.0,Team,Mixon and Nixon ,RB,RB
3.0,4035538.0,David Montgomery,2.0,1.1,2.0,3.0,14.2,4.0,Team,Mixon and Nixon ,RB,RB
1.0,3116385.0,Joe Mixon,2.0,18.0,2.0,4.0,16.0,4.0,Team,Mixon and Nixon ,RB,RB
1.0,4259545.0,D'Andre Swift,2.0,25.0,2.0,8.0,13.8,4.0,Team,Mixon and Nixon ,RB,RB
10.0,4035538.0,David Montgomery,2.0,4.9,2.0,3.0,12.0,4.0,Team,Mixon and Nixon ,RB,RB
10.0,3059915.0,Kareem Hunt,2.0,2.4,2.0,5.0,8.9,4.0,Team,Mixon and Nixon ,RB,RB
8.0,3116385.0,Joe Mixon,2.0,9.4,2.0,4.0,16.5,4.0,Team,Mixon and Nixon ,RB,RB
8.0,4373626.0,Tyler Allgeier,2.0,16.0,2.0,1.0,11.0,4.0,Team,Mixon and Nixon ,RB,RB
9.0,3116385.0,Joe Mixon,2.0,53.1,2.0,4.0,16.2,4.0,Team,Mixon and Nixon ,RB,RB
9.0,4035538.0,David Montgomery,2.0,4.9,2.0,3.0,10.8,4.0,Team,Mixon and Nixon ,RB,RB
4.0,3116593.0,Dalvin Cook,2.0,9.6,2.0,16.0,13.8,5.0,NIX,Defend the Crown,RB,RB
4.0,3051392.0,Ezekiel Elliott,2.0,9.1,2.0,6.0,12.2,5.0,NIX,Defend the Crown,RB,RB
5.0,3116593.0,Dalvin Cook,2.0,25.1,2.0,16.0,14.4,5.0,NIX,Defend the Crown,RB,RB
5.0,4360238.0,Dameon Pierce,2.0,18.8,2.0,34.0,12.4,5.0,NIX,Defend the Crown,RB,RB
7.0,3051392.0,Ezekiel Elliott,2.0,17.7,2.0,6.0,12.9,5.0,NIX,Defend the Crown,RB,RB
7.0,4360238.0,Dameon Pierce,2.0,13.7,2.0,34.0,16.3,5.0,NIX,Defend the Crown,RB,RB
6.0,3116593.0,Dalvin Cook,2.0,14.8,2.0,16.0,15.2,5.0,NIX,Defend the Crown,RB,RB
6.0,3051392.0,Ezekiel Elliott,2.0,15.1,2.0,6.0,9.4,5.0,NIX,Defend the Crown,RB,RB
2.0,3116593.0,Dalvin Cook,2.0,5.6,2.0,16.0,16.3,5.0,NIX,Defend the Crown,RB,RB
2.0,3051392.0,Ezekiel Elliott,2.0,5.4,2.0,6.0,11.9,5.0,NIX,Defend the Crown,RB,RB
3.0,3116593.0,Dalvin Cook,2.0,13.6,2.0,16.0,16.5,5.0,NIX,Defend the Crown,RB,RB
3.0,3051392.0,Ezekiel Elliott,2.0,14.0,2.0,6.0,12.6,5.0,NIX,Defend the Crown,RB,RB
1.0,3116593.0,Dalvin Cook,2.0,12.3,2.0,16.0,15.2,5.0,NIX,Defend the Crown,RB,RB
1.0,3051392.0,Ezekiel Elliott,2.0,5.4,2.0,6.0,11.9,5.0,NIX,Defend the Crown,RB,RB
10.0,3116593.0,Dalvin Cook,2.0,22.1,2.0,16.0,14.0,5.0,NIX,Defend the Crown,RB,RB
10.0,15807.0,Cordarrelle Patterson,2.0,5.5,2.0,1.0,11.9,5.0,NIX,Defend the Crown,RB,RB
8.0,3116593.0,Dalvin Cook,2.0,22.6,2.0,16.0,15.1,5.0,NIX,Defend the Crown,RB,RB
8.0,4360238.0,Dameon Pierce,2.0,12.6,2.0,34.0,15.8,5.0,NIX,Defend the Crown,RB,RB
9.0,3116593.0,Dalvin Cook,2.0,12.6,2.0,16.0,15.8,5.0,NIX,Defend the Crown,RB,RB
9.0,4360238.0,Dameon Pierce,2.0,13.9,2.0,34.0,15.1,5.0,NIX,Defend the Crown,RB,RB
4.0,4052042.0,James Robinson,2.0,2.9,2.0,20.0,12.6,6.0,ITTO,Team Ittounas,RB,RB
4.0,4035886.0,Khalil Herbert,2.0,10.6,2.0,3.0,13.8,6.0,ITTO,Team Ittounas,RB,RB
5.0,3115364.0,Leonard Fournette,2.0,30.9,2.0,27.0,14.0,6.0,ITTO,Team Ittounas,RB,RB
5.0,4045163.0,Miles Sanders,2.0,7.4,2.0,21.0,13.0,6.0,ITTO,Team Ittounas,RB,RB
7.0,3115364.0,Leonard Fournette,2.0,3.6,2.0,27.0,14.7,6.0,ITTO,Team Ittounas,RB,RB
7.0,4052042.0,James Robinson,2.0,0.0,2.0,20.0,9.3,6.0,ITTO,Team Ittounas,RB,RB
6.0,3115364.0,Leonard Fournette,2.0,19.1,2.0,27.0,15.0,6.0,ITTO,Team Ittounas,RB,RB
6.0,4045163.0,Miles Sanders,2.0,13.7,2.0,21.0,12.1,6.0,ITTO,Team Ittounas,RB,RB
2.0,3115364.0,Leonard Fournette,2.0,8.4,2.0,27.0,15.2,6.0,ITTO,Team Ittounas,RB,RB
